id_assessment,id_student,date_submitted,is_banked,score
26,694,66,0,14.4
27,694,94,0,32.1
28,694,245,0,30.7
1,695,27,0,70.7
5,696,30,0,84.5
21,697,30,0,86.7
22,697,60,0,91.8
23,697,89,0,100.0
24,697,237,0,100.0
17,698,31,0,57.3
20,698,240,0,100.0
1,699,29,0,60.4
2,699,59,0,80.2
3,699,87,0,58.9
4,699,237,0,96.9
1,700,32,0,56.5
2,700,59,0,52.3
3,700,92,0,69.7
4,700,247,0,77.4
13,701,30,0,65.3
14,701,65,0,69.7
15,701,96,0,55.1
16,701,244,0,82.3
17,702,34,0,39.8
18,702,59,0,63.9
19,702,92,0,63.1
20,702,246,0,66.7
5,703,30,0,47.1
6,703,67,0,62.6
7,703,92,0,34.8
8,703,246,0,64.6
5,704,34,0,53.4
6,704,64,0,50.6
7,704,89,0,53.2
8,704,246,0,44.2
1,705,35,0,75.4
2,705,64,0,52.0
13,706,29,0,37.8
14,706,64,0,42.2
15,706,97,0,54.8
16,706,246,0,71.4
1,707,32,0,53.5
2,707,61,0,50.9
3,707,96,0,66.1
4,707,246,0,73.5
17,708,29,0,65.1
18,708,62,0,69.4
19,708,91,0,67.5
20,708,245,0,46.6
13,709,31,0,67.1
14,709,60,0,91.5
15,709,88,0,100.0
16,709,239,0,79.4
13,710,31,0,82.0
14,710,60,0,96.7
15,710,88,0,92.5
16,710,239,0,76.9
17,711,31,0,54.4
18,711,61,0,39.4
19,711,92,0,44.3
20,711,242,0,40.4
13,712,36,0,42.9
21,713,30,0,68.7
22,713,61,0,31.0
23,713,87,0,53.1
24,713,241,0,63.5
21,714,36,0,59.4
25,715,37,0,47.3
26,715,60,0,26.0
27,715,89,0,48.8
28,715,241,0,31.3
21,716,30,0,68.2
13,717,27,0,67.4
14,717,57,0,51.8
15,717,88,0,70.4
16,717,237,0,78.1
13,718,31,0,67.1
14,718,58,0,72.8
15,718,89,0,61.4
16,718,239,0,68.7
5,719,31,0,62.9
6,719,61,0,84.8
7,719,89,0,72.0
8,719,238,0,100.0
17,720,27,0,75.5
18,720,57,0,68.6
19,720,91,0,62.0
20,720,237,0,84.4
1,721,33,0,39.1
2,721,62,0,38.9
3,721,91,0,40.6
4,721,242,0,22.3
25,722,29,0,69.4
26,722,61,0,57.3
27,722,89,0,90.4
28,722,237,0,74.6
21,723,37,0,54.6
22,723,65,0,29.4
23,723,94,0,25.6
24,723,240,0,11.2
1,724,31,0,44.7
2,724,64,0,38.2
21,725,31,0,88.2
22,725,57,0,97.7
23,725,89,0,87.6
24,725,237,0,73.3
1,726,31,0,65.1
2,726,59,0,55.7
3,726,89,0,85.3
4,726,238,0,61.2
21,727,33,0,45.5
22,727,66,0,46.0
23,727,97,0,43.1
24,727,247,0,30.0
1,728,29,0,65.6
2,728,61,0,66.1
3,728,90,0,49.4
4,728,245,0,63.7
13,729,27,0,76.0
14,729,61,0,77.6
15,729,91,0,55.0
16,729,239,0,64.1
17,730,31,0,60.0
21,731,35,0,75.1
22,731,60,0,69.2
23,731,93,0,53.2
24,731,242,0,77.1
9,732,32,0,32.9
10,732,64,0,41.3
11,732,92,0,31.2
12,732,246,0,53.7
25,733,28,0,54.2
26,733,60,0,52.3
27,733,88,0,69.0
28,733,238,0,84.5
21,734,29,0,84.3
22,734,61,0,70.3
23,734,89,0,79.6
24,734,238,0,72.3
5,735,30,0,72.6
6,735,61,0,79.7
7,735,90,0,74.8
8,735,240,0,78.8
17,736,35,0,29.8
18,736,65,0,42.3
19,736,94,0,37.5
20,736,245,0,59.0
21,737,29,0,58.7
22,737,63,0,67.0
23,737,95,0,52.3
24,737,247,0,40.5
9,738,32,0,83.6
10,738,62,0,50.7
11,738,90,0,73.3
12,738,241,0,66.6
21,739,34,0,63.7
22,739,59,0,57.7
23,739,97,0,72.8
24,739,245,0,56.6
25,740,31,0,63.9
26,740,60,0,90.6
27,740,90,0,83.0
28,740,237,0,71.4
21,741,29,0,58.2
21,742,33,0,68.7
22,742,60,0,40.5
23,742,93,0,44.9
24,742,239,0,79.9
17,743,37,0,56.2
18,743,67,0,70.4
19,743,89,0,69.1
20,743,241,0,36.6
5,744,31,0,73.8
6,744,59,0,73.5
7,744,91,0,65.8
8,744,238,0,83.4
21,745,30,0,49.9
9,746,36,0,26.3
10,746,66,0,47.7
11,746,92,0,65.4
12,746,239,0,57.4
13,747,29,0,51.9
14,747,57,0,54.1
15,747,89,0,66.1
16,747,237,0,73.1
9,748,37,0,43.1
10,748,67,0,42.7
11,748,95,0,45.2
12,748,245,0,47.0
9,749,30,0,59.2
10,749,59,0,67.4
11,749,88,0,80.1
12,749,241,0,74.4
5,750,31,0,62.9
6,750,62,0,82.3
25,751,29,0,56.5
26,751,61,0,62.5
27,751,91,0,81.8
28,751,237,0,91.3
5,752,30,0,49.8
6,752,67,0,67.7
8,752,241,0,32.5
1,753,30,0,68.9
2,753,60,0,76.9
3,753,92,0,66.8
4,753,245,0,48.9
25,754,31,0,89.5
26,754,57,0,94.9
27,754,87,0,81.2
28,754,239,0,50.5
13,755,37,0,33.9
14,755,66,0,25.7
15,755,89,0,29.7
16,755,241,0,39.1
13,756,32,0,59.3
14,756,59,0,46.6
15,756,92,0,60.7
16,756,241,0,47.1
21,757,36,0,56.1
22,757,61,0,58.5
9,758,29,0,78.9
10,758,61,0,57.9
11,758,91,0,38.7
12,758,237,0,83.4
1,759,27,0,68.7
2,759,61,0,71.3
3,759,91,0,75.7
4,759,238,0,75.7
21,760,33,0,47.9
22,760,66,0,30.0
24,760,241,0,36.6
5,761,33,0,61.6
6,761,66,0,60.3
7,761,96,0,64.2
8,761,242,0,55.4
13,762,31,0,54.1
14,762,64,0,48.2
15,762,93,0,49.5
16,762,242,0,31.6
25,763,28,0,59.6
26,763,57,0,64.6
27,763,87,0,56.6
28,763,239,0,85.4
25,764,34,0,42.3
26,764,59,0,25.5
27,764,92,0,45.2
28,764,247,0,41.4
9,765,37,0,39.7
10,765,63,0,73.1
11,765,92,0,63.6
12,765,245,0,43.0
21,766,28,0,48.4
22,766,61,0,74.4
23,766,87,0,70.4
24,766,238,0,90.8
17,767,30,0,71.4
18,767,67,0,57.1
19,767,97,0,64.6
20,767,240,0,88.0
13,768,32,0,46.7
14,768,61,0,45.2
15,768,91,0,45.1
16,768,239,0,50.0
1,769,37,0,21.9
2,769,64,0,23.4
3,769,94,0,61.4
4,769,243,0,40.7
9,770,36,0,55.3
10,770,62,0,59.0
11,770,96,0,68.9
12,770,241,0,57.8
17,771,36,0,75.9
18,771,64,0,51.7
19,771,97,0,73.6
20,771,245,0,78.2
25,772,30,0,87.2
26,772,57,0,98.7
27,772,90,0,94.4
28,772,237,0,100.0
1,773,29,0,79.0
2,773,59,0,93.5
3,773,87,0,95.0
4,773,237,0,63.7
21,774,32,0,48.3
22,774,66,0,54.0
21,775,28,0,66.8
22,775,61,0,100.0
23,775,87,0,62.2
24,775,239,0,91.1
25,776,37,0,59.9
26,776,60,0,35.2
27,776,94,0,87.9
28,776,246,0,48.4
9,777,32,0,78.7
10,777,59,0,73.7
11,777,96,0,75.6
12,777,242,0,60.3
1,778,30,0,87.3
2,778,57,0,93.3
3,778,91,0,100.0
4,778,241,0,82.7
5,779,35,0,69.0
6,779,63,0,28.0
7,779,92,0,50.7
21,780,29,0,30.7
22,780,61,0,48.9
23,780,94,0,43.9
24,780,246,0,43.4
25,781,31,0,72.5
26,781,60,0,69.2
27,781,95,0,66.3
28,781,242,0,83.5
17,782,29,0,65.7
18,782,60,0,90.9
19,782,89,0,73.5
20,782,241,0,90.4
1,783,34,0,41.7
2,783,61,0,62.9
3,783,92,0,54.2
4,783,239,0,78.2
1,784,30,0,80.6
2,784,57,0,93.9
3,784,87,0,75.8
4,784,240,0,99.6
13,785,30,0,91.5
14,785,59,0,73.2
15,785,91,0,90.0
16,785,239,0,68.2
17,786,29,0,67.1
18,786,60,0,81.8
19,786,91,0,62.3
20,786,240,0,80.7
1,787,27,0,67.8
2,787,61,0,87.9
3,787,90,0,71.9
4,787,241,0,59.9
17,788,36,0,61.9
18,788,61,0,63.7
19,788,90,0,69.3
20,788,244,0,73.2
13,789,27,0,88.8
14,789,58,0,78.8
15,789,91,0,78.4
16,789,238,0,87.8
1,790,29,0,62.7
2,790,67,0,66.0
3,790,96,0,54.4
4,790,241,0,57.5
1,791,36,0,42.3
2,791,62,0,56.8
3,791,90,0,43.4
4,791,244,0,42.0
13,792,31,0,58.5
21,793,28,0,66.8
22,793,59,0,68.2
23,793,87,0,68.2
24,793,237,0,75.7
21,794,36,0,54.0
22,794,65,0,63.9
23,794,92,0,42.1
24,794,241,0,37.4
13,795,27,0,64.4
14,795,57,0,79.3
15,795,90,0,90.5
16,795,238,0,84.2
9,796,32,0,61.3
10,796,64,0,52.7
11,796,91,0,70.7
12,796,242,0,51.5
25,797,29,0,65.3
26,797,60,0,50.0
27,797,89,0,42.4
28,797,240,0,32.8
13,798,33,0,53.6
9,799,28,0,80.7
10,799,59,0,59.3
11,799,89,0,63.9
12,799,241,0,81.4
13,800,35,0,35.2
14,800,62,0,50.5
1,801,33,0,55.3
2,801,59,0,54.5
3,801,95,0,54.8
4,801,247,0,36.4
9,802,29,0,49.0
10,802,64,0,57.3
11,802,92,0,30.5
12,802,247,0,35.1
13,803,35,0,56.2
14,803,60,0,68.8
16,803,239,0,70.4
25,804,33,0,54.6
26,804,67,0,34.0
27,804,93,0,60.8
28,804,246,0,63.8
21,805,30,0,74.6
22,805,58,0,78.3
21,806,32,0,61.2
22,806,60,0,60.3
23,806,91,0,50.2
24,806,246,0,69.9
13,807,33,0,73.8
14,807,60,0,52.1
15,807,90,0,65.3
16,807,243,0,36.9
1,808,33,0,19.4
2,808,66,0,42.4
3,808,89,0,35.4
4,808,247,0,42.2
9,809,27,0,69.1
10,809,57,0,63.1
11,809,89,0,55.9
12,809,239,0,89.8
25,810,29,0,61.9
26,810,64,0,58.5
27,810,95,0,69.8
28,810,240,0,64.2
1,811,29,0,20.9
2,811,66,0,61.7
3,811,93,0,45.4
4,811,242,0,43.9
25,812,28,0,86.5
26,812,58,0,68.0
27,812,88,0,93.8
28,812,239,0,94.1
17,813,32,0,74.0
18,813,65,0,51.3
19,813,92,0,48.1
20,813,239,0,32.0
5,814,32,0,65.3
6,814,66,0,67.1
7,814,90,0,65.9
8,814,242,0,45.5
21,815,35,0,43.2
22,815,64,0,34.4
23,815,92,0,62.5
24,815,242,0,61.1
21,816,37,0,100.0
22,816,60,0,70.3
23,816,97,0,79.2
24,816,241,0,77.9
1,817,30,0,74.3
2,817,58,0,58.2
3,817,89,0,73.3
4,817,238,0,76.9
1,818,29,0,55.9
2,818,67,0,66.1
3,818,91,0,66.5
4,818,241,0,37.4
17,819,29,0,89.4
18,819,59,0,74.8
19,819,91,0,72.7
20,819,241,0,72.3
25,820,29,0,84.3
26,820,64,0,71.9
27,820,93,0,71.6
28,820,247,0,98.0
1,821,30,0,63.3
2,821,60,0,75.1
3,821,88,0,76.3
4,821,237,0,80.0
17,822,37,0,40.4
18,822,66,0,57.0
19,822,90,0,45.9
20,822,243,0,30.3
1,823,37,0,40.5
2,823,59,0,40.5
17,824,31,0,81.4
18,824,61,0,62.8
19,824,87,0,56.0
20,824,238,0,50.0
17,825,32,0,49.1
18,825,64,0,36.3
19,825,94,0,57.4
20,825,241,0,51.0
1,826,31,0,51.3
17,827,32,0,38.0
18,827,64,0,24.7
19,827,93,0,22.4
20,827,246,0,31.5
25,828,28,0,68.1
26,828,59,0,76.1
27,828,89,0,77.6
28,828,238,0,61.0
25,829,31,0,42.3
26,829,59,0,21.4
27,829,95,0,47.0
28,829,246,0,41.3
1,830,30,0,53.9
2,830,58,0,71.8
3,830,89,0,69.3
4,830,241,0,67.3
5,831,35,0,56.8
6,831,59,0,62.4
7,831,90,0,35.9
8,831,244,0,56.8
5,832,32,0,52.5
13,833,37,0,70.0
14,833,64,0,61.1
15,833,92,0,53.7
16,833,245,0,53.3
5,834,28,0,69.0
6,834,60,0,84.8
7,834,88,0,72.1
8,834,239,0,100.0
21,835,33,0,67.0
22,835,59,0,59.6
23,835,89,0,43.5
24,835,241,0,79.5
21,836,35,0,55.4
22,836,67,0,41.1
21,837,28,0,65.5
22,837,60,0,80.5
23,837,87,0,67.9
24,837,240,0,64.3
5,838,31,0,63.5
6,838,58,0,52.2
7,838,88,0,75.2
8,838,239,0,67.5
1,839,31,0,28.3
2,839,62,0,54.4
3,839,97,0,49.8
4,839,241,0,43.2
25,840,30,0,65.2
26,840,67,0,39.1
27,840,96,0,50.6
28,840,242,0,64.8
9,841,28,0,70.5
17,842,29,0,54.8
18,842,60,0,59.8
19,842,90,0,74.5
20,842,238,0,67.5
25,843,29,0,14.5
1,844,31,0,61.3
2,844,59,0,59.2
3,844,88,0,87.4
4,844,239,0,87.0
1,845,35,0,36.5
2,845,65,0,14.9
1,846,27,0,81.0
2,846,59,0,61.7
3,846,89,0,89.8
4,846,237,0,54.8
5,847,28,0,54.5
6,847,61,0,63.3
7,847,88,0,54.5
8,847,237,0,68.1
1,848,31,0,66.6
2,848,58,0,97.4
3,848,88,0,77.8
4,848,240,0,66.8
21,849,31,0,44.7
17,850,31,0,67.1
18,850,61,0,79.4
19,850,91,0,55.6
20,850,247,0,71.3
25,851,37,0,66.0
26,851,61,0,53.5
27,851,89,0,28.8
28,851,240,0,36.7
21,852,30,0,100.0
22,852,60,0,73.5
23,852,87,0,75.3
24,852,241,0,72.5
25,853,37,0,46.5
26,853,67,0,45.2
27,853,96,0,43.3
28,853,244,0,42.3
5,854,29,0,75.2
6,854,59,0,51.3
7,854,91,0,58.1
8,854,243,0,65.8
9,855,30,0,84.1
10,855,59,0,90.3
11,855,90,0,100.0
12,855,238,0,82.5
21,856,37,0,59.6
22,856,63,0,48.9
23,856,89,0,41.9
24,856,245,0,40.8
5,857,31,0,52.3
6,857,61,0,62.2
7,857,94,0,71.1
8,857,244,0,84.2
1,858,27,0,90.7
2,858,57,0,84.4
3,858,90,0,83.7
4,858,240,0,79.8
17,859,29,0,48.1
18,859,66,0,68.9
19,859,90,0,58.6
20,859,247,0,70.7
21,860,34,0,53.8
25,861,32,0,60.2
25,862,29,0,34.1
26,862,61,0,83.7
27,862,94,0,58.8
28,862,242,0,71.4
1,863,37,0,42.6
2,863,65,0,27.0
4,863,243,0,52.5
21,864,27,0,57.8
22,864,58,0,68.8
21,865,27,0,77.7
22,865,58,0,100.0
23,865,91,0,65.2
24,865,238,0,70.4
17,866,29,0,76.1
18,866,65,0,50.5
19,866,91,0,34.1
20,866,247,0,34.4
21,867,31,0,76.0
22,867,61,0,49.1
21,868,36,0,55.7
22,868,67,0,37.9
23,868,89,0,66.3
24,868,246,0,60.1
13,869,34,0,75.3
14,869,59,0,41.4
1,870,29,0,50.4
2,870,65,0,50.2
3,870,92,0,72.8
4,870,246,0,41.2
13,871,36,0,50.3
14,871,64,0,60.7
15,871,94,0,58.3
16,871,242,0,51.4
5,872,29,0,48.1
1,873,36,0,60.3
2,873,64,0,61.2
3,873,94,0,58.9
4,873,245,0,77.9
1,874,34,0,54.4
2,874,61,0,62.1
3,874,97,0,73.1
4,874,240,0,52.5
17,875,31,0,79.2
18,875,57,0,60.7
19,875,87,0,94.1
20,875,239,0,78.3
13,876,36,0,32.2
14,876,65,0,37.9
13,877,27,0,74.0
14,877,60,0,100.0
15,877,91,0,92.3
16,877,239,0,79.6
21,878,29,0,34.6
13,879,28,0,68.8
14,879,59,0,60.1
15,879,89,0,63.9
16,879,241,0,88.6
17,880,32,0,23.7
18,880,60,0,32.8
1,881,37,0,50.8
21,882,30,0,82.9
22,882,65,0,55.8
23,882,95,0,88.3
24,882,242,0,92.2
13,883,31,0,88.3
14,883,60,0,76.5
15,883,88,0,82.7
16,883,240,0,74.7
5,884,36,0,51.0
6,884,62,0,49.5
21,885,34,0,44.9
22,885,61,0,41.8
21,886,34,0,73.7
22,886,65,0,65.7
23,886,89,0,65.3
24,886,240,0,69.1
1,887,35,0,54.7
2,887,64,0,64.3
3,887,94,0,46.7
4,887,247,0,69.4
5,888,32,0,57.8
6,888,67,0,56.7
7,888,91,0,34.8
8,888,240,0,55.6
1,889,29,0,19.6
5,890,30,0,71.6
6,890,60,0,84.3
7,890,90,0,74.9
8,890,238,0,61.2
1,891,33,0,64.0
2,891,59,0,47.4
3,891,89,0,50.3
4,891,246,0,63.0
17,892,29,0,67.2
18,892,57,0,74.6
19,892,91,0,79.8
20,892,240,0,75.6
13,893,30,0,93.9
14,893,57,0,100.0
15,893,90,0,79.6
16,893,239,0,81.4
25,894,31,0,60.8
26,894,61,0,61.3
21,895,28,0,81.4
22,895,61,0,35.0
23,895,90,0,82.1
24,895,237,0,55.3
17,896,30,0,66.9
18,896,65,0,65.5
19,896,94,0,58.1
20,896,240,0,57.9
13,897,36,0,60.7
14,897,65,0,51.1
15,897,94,0,49.8
16,897,247,0,61.9
1,898,29,0,90.1
2,898,61,0,87.8
3,898,90,0,89.4
4,898,240,0,65.9
1,899,34,0,42.4
2,899,64,0,85.0
3,899,90,0,68.0
4,899,242,0,34.2
17,900,30,0,69.9
18,900,60,0,74.9
1,901,37,0,69.8
2,901,61,0,35.2
3,901,92,0,62.9
4,901,244,0,54.9
1,902,37,0,51.3
5,903,30,0,87.7
6,903,59,0,93.0
7,903,88,0,77.3
8,903,238,0,62.8
25,904,32,0,68.0
27,904,90,0,67.4
13,905,33,0,35.9
14,905,62,0,27.7
17,906,28,0,87.9
18,906,58,0,68.8
19,906,87,0,88.2
20,906,237,0,80.0
9,907,33,0,12.7
10,907,66,0,28.7
5,908,32,0,58.4
6,908,66,0,55.6
7,908,91,0,53.7
9,909,30,0,48.4
10,909,60,0,53.7
11,909,90,0,44.7
12,909,239,0,52.6
1,910,33,0,43.7
2,910,64,0,41.8
3,910,89,0,38.4
4,910,244,0,39.9
21,911,29,0,78.4
22,911,61,0,58.5
23,911,87,0,60.1
24,911,237,0,88.9
5,912,35,0,47.9
9,913,31,0,52.7
10,913,63,0,66.9
11,913,95,0,32.6
12,913,242,0,45.3
25,914,29,0,65.7
26,914,57,0,72.8
27,914,88,0,70.1
28,914,237,0,82.2
17,915,30,0,53.9
13,916,27,0,94.0
14,916,58,0,68.6
15,916,88,0,93.1
16,916,239,0,85.9
13,917,35,0,70.0
14,917,59,0,51.6
15,917,91,0,45.0
16,917,240,0,62.8
21,918,30,0,57.4
22,918,61,0,28.8
23,918,94,0,34.4
24,918,244,0,10.9
5,919,33,0,49.8
6,919,60,0,43.4
17,920,32,0,50.1
18,920,62,0,54.0
19,920,93,0,47.0
20,920,239,0,50.9
25,921,33,0,64.4
17,922,29,0,44.3
18,922,64,0,41.4
19,922,89,0,37.4
20,922,245,0,35.8
13,923,30,0,74.8
14,923,57,0,75.7
15,923,89,0,54.7
16,923,241,0,90.0
5,924,35,0,55.8
6,924,64,0,66.8
5,925,36,0,30.5
6,925,61,0,39.7
7,925,96,0,37.5
8,925,244,0,39.3
25,926,29,0,100.0
26,926,57,0,76.2
27,926,91,0,78.5
28,926,237,0,100.0
13,927,37,0,32.4
9,928,34,0,67.7
9,929,27,0,89.3
10,929,59,0,81.8
11,929,90,0,91.5
12,929,240,0,75.5
17,930,37,0,74.3
18,930,61,0,60.5
19,930,97,0,80.9
20,930,242,0,80.1
13,931,31,0,87.2
14,931,58,0,77.1
15,931,90,0,54.6
16,931,240,0,91.2
17,932,31,0,69.7
20,932,245,0,66.7
5,933,33,0,59.6
17,934,34,0,64.1
13,935,31,0,77.9
14,935,61,0,83.3
15,935,88,0,85.0
16,935,240,0,66.4
25,936,29,0,44.5
26,936,59,0,38.8
5,937,29,0,58.7
6,937,60,0,91.8
7,937,89,0,53.9
8,937,238,0,76.9
5,938,36,0,60.3
6,938,63,0,70.3
7,938,91,0,47.2
8,938,246,0,74.2
13,939,36,0,48.7
14,939,60,0,83.2
15,939,89,0,70.6
16,939,243,0,66.9
13,940,33,0,36.0
17,941,32,0,42.5
18,941,64,0,49.4
9,942,27,0,47.5
10,942,59,0,51.1
11,942,88,0,75.0
12,942,241,0,49.3
25,943,31,0,66.9
26,943,57,0,70.0
27,943,90,0,77.2
28,943,240,0,67.6
13,944,29,0,65.4
14,944,64,0,57.3
15,944,97,0,59.7
16,944,239,0,57.0
1,945,37,0,56.2
2,945,60,0,37.5
1,946,33,0,36.5
2,946,66,0,91.1
3,946,94,0,63.6
4,946,245,0,66.7
25,947,35,0,18.5
1,948,31,0,85.7
2,948,58,0,61.4
3,948,87,0,76.3
4,948,241,0,70.3
25,949,35,0,24.8
26,949,65,0,31.8
5,950,29,0,93.1
6,950,60,0,73.0
7,950,88,0,70.3
8,950,238,0,77.1
1,951,32,0,77.3
2,951,65,0,52.7
3,951,92,0,44.8
4,951,241,0,58.1
9,952,28,0,100.0
10,952,59,0,68.5
11,952,88,0,100.0
12,952,240,0,85.5
17,953,37,0,50.2
18,953,63,0,44.7
19,953,97,0,27.0
20,953,241,0,19.5
9,954,29,0,56.4
10,954,67,0,62.9
11,954,93,0,23.2
21,955,30,0,61.5
22,955,60,0,63.1
23,955,94,0,52.7
24,955,241,0,46.5
17,956,29,0,71.5
18,956,57,0,69.3
19,956,90,0,47.2
20,956,237,0,49.5
9,957,30,0,73.1
10,957,59,0,73.0
11,957,88,0,69.8
12,957,237,0,67.2
17,958,31,0,47.1
18,958,59,0,35.3
19,958,96,0,38.3
20,958,245,0,57.5
25,959,36,0,34.3
26,959,59,0,38.2
27,959,97,0,42.4
28,959,240,0,77.0
9,960,36,0,44.0
10,960,66,0,77.6
5,961,30,0,48.3
6,961,59,0,68.5
7,961,97,0,58.3
8,961,241,0,49.5
9,962,33,0,58.8
21,963,31,0,49.5
22,963,65,0,47.1
23,963,90,0,43.0
24,963,240,0,46.9
5,964,28,0,62.8
6,964,57,0,83.7
7,964,87,0,85.3
8,964,239,0,89.3
25,965,29,0,65.2
26,965,64,0,69.3
27,965,93,0,83.0
28,965,246,0,50.1
17,966,31,0,78.6
17,967,36,0,70.3
18,967,61,0,62.7
19,967,94,0,52.2
20,967,239,0,62.8
9,968,36,0,56.6
10,968,62,0,69.0
11,968,90,0,76.5
12,968,247,0,79.4
25,969,30,0,54.1
26,969,65,0,22.7
27,969,94,0,38.7
28,969,247,0,43.2
1,970,29,0,61.8
2,970,59,0,63.3
9,971,28,0,55.0
10,971,61,0,72.9
11,971,89,0,74.2
12,971,241,0,68.3
9,972,32,0,57.2
10,972,61,0,66.6
11,972,94,0,75.7
12,972,242,0,45.7
13,973,34,0,58.2
14,973,60,0,40.9
15,973,95,0,45.5
16,973,247,0,36.1
13,974,32,0,71.9
14,974,63,0,72.7
15,974,94,0,53.7
16,974,242,0,87.0
5,975,27,0,68.1
6,975,59,0,72.7
7,975,91,0,55.4
8,975,238,0,66.2
5,976,28,0,63.0
6,976,61,0,75.7
7,976,89,0,68.6
8,976,238,0,58.4
1,977,30,0,70.4
2,977,61,0,73.9
3,977,87,0,73.9
4,977,237,0,94.0
17,978,34,0,66.0
18,978,67,0,58.6
19,978,96,0,51.3
20,978,242,0,26.0
9,979,31,0,43.7
10,979,67,0,61.1
11,979,91,0,66.3
12,979,244,0,65.2
13,980,29,0,36.0
14,980,59,0,41.6
15,980,97,0,34.5
16,980,241,0,46.9
17,981,32,0,67.4
17,982,31,0,88.0
18,982,59,0,71.7
19,982,88,0,96.9
20,982,237,0,93.2
13,983,27,0,58.5
14,983,61,0,74.2
15,983,90,0,63.1
16,983,241,0,53.7
17,984,27,0,100.0
18,984,59,0,66.8
19,984,88,0,72.0
20,984,238,0,89.4
17,985,29,0,67.8
18,985,59,0,43.9
19,985,93,0,49.3
20,985,245,0,42.1
17,986,36,0,56.9
18,986,66,0,25.7
17,987,31,0,69.5
18,987,60,0,58.0
19,987,87,0,61.6
20,987,239,0,80.5
9,988,29,0,76.5
10,988,60,0,69.8
11,988,88,0,71.3
12,988,237,0,64.1
5,989,28,0,81.9
6,989,61,0,60.2
7,989,90,0,69.7
8,989,238,0,76.7
21,990,29,0,96.0
22,990,57,0,94.2
23,990,91,0,60.1
24,990,240,0,81.4
9,991,33,0,56.2
10,991,62,0,54.8
11,991,93,0,70.7
12,991,246,0,44.3
13,992,31,0,44.5
5,993,32,0,47.9
6,993,65,0,35.3
7,993,91,0,60.8
8,993,240,0,35.3
13,994,27,0,98.2
14,994,60,0,71.3
15,994,88,0,98.5
16,994,239,0,87.5
13,995,30,0,77.6
14,995,61,0,60.7
15,995,91,0,51.5
16,995,237,0,79.2
17,996,29,0,90.7
18,996,58,0,86.2
19,996,87,0,93.9
20,996,240,0,98.9
13,997,37,0,43.4
14,997,63,0,42.4
15,997,91,0,31.2
16,997,246,0,51.1
9,998,30,0,86.6
10,998,59,0,54.0
11,998,87,0,56.7
12,998,240,0,71.2
25,999,37,0,60.1
26,999,67,0,38.3
27,999,91,0,41.3
13,1000,30,0,53.9
21,1001,32,0,49.6
22,1001,61,0,53.6
23,1001,97,0,51.6
24,1001,239,0,55.5
21,1002,33,0,48.8
22,1002,65,0,52.0
13,1003,28,0,27.7
14,1003,57,0,57.3
15,1003,90,0,47.6
16,1003,238,0,80.2
25,1004,29,0,58.3
26,1004,64,0,53.0
1,1005,36,0,47.8
25,1006,29,0,37.8
26,1006,66,0,39.9
27,1006,95,0,67.2
28,1006,242,0,41.5
21,1007,36,0,32.6
22,1007,61,0,64.3
13,1008,28,0,62.9
21,1009,27,0,72.5
22,1009,58,0,56.5
23,1009,89,0,63.3
24,1009,240,0,68.1
13,1010,34,0,61.9
14,1010,64,0,49.2
15,1010,95,0,46.7
16,1010,242,0,54.2
5,1011,35,0,46.2
21,1012,30,0,49.5
22,1012,66,0,37.1
23,1012,91,0,65.5
24,1012,242,0,65.1
5,1013,27,0,62.5
6,1013,58,0,68.0
7,1013,88,0,84.1
8,1013,239,0,81.0
9,1014,37,0,57.9
10,1014,61,0,59.5
13,1015,29,0,65.8
14,1015,59,0,75.2
15,1015,90,0,71.3
16,1015,238,0,37.2
21,1016,35,0,66.5
22,1016,64,0,63.6
23,1016,95,0,73.1
24,1016,241,0,58.9
9,1017,34,0,45.9
10,1017,66,0,45.3
11,1017,96,0,40.7
12,1017,244,0,49.4
13,1018,35,0,57.9
14,1018,63,0,42.0
15,1018,96,0,58.6
16,1018,241,0,69.9
1,1019,30,0,23.1
2,1019,67,0,68.0
3,1019,90,0,67.2
4,1019,245,0,30.6
1,1020,35,0,67.0
2,1020,61,0,69.6
3,1020,92,0,67.0
4,1020,247,0,43.3
1,1021,30,0,62.8
2,1021,57,0,57.4
3,1021,90,0,76.2
4,1021,238,0,71.4
1,1022,28,0,56.0
2,1022,58,0,75.1
3,1022,91,0,65.8
4,1022,239,0,54.0
25,1023,28,0,70.6
26,1023,61,0,51.7
27,1023,90,0,67.5
28,1023,237,0,68.4
21,1024,35,0,41.1
22,1024,59,0,36.6
23,1024,91,0,10.2
24,1024,241,0,80.5
21,1025,35,0,60.8
22,1025,65,0,64.2
1,1026,37,0,49.0
2,1026,59,0,56.8
3,1026,96,0,11.2
4,1026,244,0,35.8
1,1027,29,0,85.2
2,1027,60,0,79.3
3,1027,89,0,76.5
4,1027,238,0,65.2
5,1028,32,0,55.3
6,1028,62,0,51.5
7,1028,95,0,31.0
8,1028,243,0,63.6
13,1029,35,0,60.9
14,1029,59,0,53.8
15,1029,94,0,54.6
16,1029,246,0,49.5
9,1030,30,0,75.0
12,1030,244,0,55.9
13,1031,32,0,81.2
14,1031,65,0,67.6
15,1031,89,0,37.3
5,1032,32,0,63.8
6,1032,65,0,65.0
7,1032,95,0,57.4
8,1032,239,0,47.4
21,1033,29,0,65.2
22,1033,61,0,59.6
23,1033,91,0,82.6
24,1033,240,0,67.3
